id_transacao,id_curso,id_usuario,valor,metodo_pagamento,data
493,18,5,437.00,pix,2025-04-23 22:43:32.206
494,2,67,73.00,credito,2025-01-06 17:47:41.061
495,10,11,128.00,debito,2025-04-20 08:11:47.278
496,4,93,205.00,debito,2025-08-26 22:31:50.125
497,14,99,2.00,pix,2025-05-03 16:44:36.235
498,13,8,180.00,credito,2025-02-03 03:36:12.807
499,13,68,177.00,boleto,2025-04-29 19:40:12.608
500,9,4,223.00,credito,2025-06-09 08:18:18.320
501,7,53,159.00,debito,2025-08-26 12:05:03.632
502,7,68,369.00,pix,2025-05-17 04:27:12.634
503,4,24,112.00,credito,2025-07-29 19:10:15.523
504,11,77,115.00,credito,2025-07-08 16:00:25.869
505,8,23,238.00,credito,2025-03-26 07:22:51.787
506,13,58,478.00,boleto,2025-05-22 08:21:51.618
507,14,8,347.00,boleto,2025-05-07 20:08:04.100
508,15,1,292.00,debito,2025-01-05 13:39:21.231
509,16,58,496.00,pix,2025-01-27 21:50:26.606
510,2,2,477.00,debito,2025-02-06 09:04:36.199
511,5,74,115.00,pix,2025-01-05 16:00:38.521
512,14,94,154.00,debito,2025-02-13 05:20:42.091
513,4,21,24.00,pix,2025-01-25 08:53:23.738
514,19,19,5.00,debito,2025-03-08 23:58:02.718
515,20,91,332.00,boleto,2025-01-10 09:12:49.241
516,20,44,399.00,pix,2025-03-08 17:24:57.259
517,7,82,367.00,pix,2025-06-04 08:16:09.053
518,15,76,163.00,debito,2025-06-01 07:00:49.742
519,18,93,339.00,debito,2025-04-07 20:44:22.363
520,4,45,313.00,debito,2025-02-15 04:04:49.721
521,8,38,102.00,boleto,2025-01-19 03:15:53.130
522,5,20,392.00,boleto,2025-04-21 16:00:59.115
523,17,61,473.00,boleto,2025-05-06 07:05:37.628
524,7,27,107.00,pix,2025-02-26 01:31:39.603
525,5,52,410.00,pix,2025-06-08 08:11:38.636
526,16,61,406.00,credito,2025-03-26 23:19:22.479
527,6,43,55.00,credito,2025-02-07 04:03:55.357
528,3,52,472.00,debito,2025-04-03 17:19:00.652
529,6,22,149.00,credito,2025-02-19 20:24:28.385
530,7,81,323.00,credito,2025-04-06 17:39:28.159
531,15,90,305.00,credito,2025-02-05 19:52:43.648
532,4,70,56.00,boleto,2025-08-17 06:51:43.580
533,6,95,198.00,boleto,2025-04-10 06:56:23.245
534,7,21,174.00,boleto,2025-05-07 03:44:29.801
535,19,20,217.00,pix,2025-01-13 02:21:33.050
536,1,79,159.00,boleto,2025-05-20 23:26:06.590
537,1,27,27.00,boleto,2025-05-04 19:10:57.956
538,1,64,230.00,debito,2025-08-02 16:07:29.738
539,3,34,484.00,boleto,2025-07-21 21:18:52.454
540,1,37,86.00,debito,2025-03-09 06:09:57.611
541,17,61,308.00,boleto,2025-06-26 18:29:46.526
542,9,38,479.00,debito,2025-01-06 13:00:47.170
543,18,45,395.00,boleto,2025-05-18 19:03:02.371
544,11,42,95.00,pix,2025-04-07 12:23:52.203
545,11,54,76.00,boleto,2025-08-24 12:54:37.900
546,9,70,487.00,boleto,2025-01-29 17:29:21.668
547,5,21,150.00,pix,2025-06-13 01:49:04.634
548,3,29,320.00,pix,2025-05-09 23:53:28.375
549,18,22,347.00,boleto,2025-06-13 12:34:58.997
550,4,40,446.00,pix,2025-01-26 03:22:12.839
551,15,45,170.00,debito,2025-01-27 18:17:41.194
552,5,64,188.00,credito,2025-01-24 22:36:33.725
553,18,52,42.00,pix,2025-03-22 19:14:13.764
554,5,6,236.00,boleto,2025-07-22 08:16:07.616
555,2,65,413.00,credito,2025-08-26 18:11:59.949
556,17,62,27.00,boleto,2025-06-20 17:23:31.240
557,9,67,311.00,debito,2025-01-20 04:46:31.714
558,1,73,17.00,debito,2025-08-05 09:58:56.160
559,7,63,149.00,boleto,2025-06-30 09:02:42.105
560,17,25,380.00,boleto,2025-05-15 01:15:11.716
561,1,14,47.00,debito,2025-07-05 04:22:03.713
562,11,2,211.00,boleto,2025-06-22 03:42:17.414
563,17,9,38.00,debito,2025-03-27 01:58:24.791
564,18,74,291.00,boleto,2025-05-03 00:05:44.194
565,3,85,468.00,pix,2025-01-24 19:27:18.692
566,11,95,87.00,credito,2025-01-25 14:21:58.584
567,8,31,97.00,credito,2025-03-21 17:46:38.717
568,15,4,304.00,credito,2025-05-09 22:48:58.258
569,12,93,45.00,debito,2025-07-06 15:49:21.184
570,17,30,49.00,credito,2025-07-17 00:55:01.505
571,14,12,486.00,debito,2025-07-07 04:10:00.575
572,20,16,249.00,pix,2025-08-26 09:22:49.319
573,7,96,34.00,boleto,2025-01-03 00:06:10.767
574,6,14,142.00,debito,2025-05-03 23:03:38.041
575,9,10,307.00,credito,2025-07-11 14:11:02.857
576,12,53,2.00,pix,2025-01-02 01:55:30.632
577,16,74,126.00,boleto,2025-05-17 10:10:49.899
578,13,2,107.00,credito,2025-07-14 06:15:56.345
579,13,85,302.00,debito,2025-07-11 18:59:43.138
580,8,17,241.00,debito,2025-05-19 11:21:49.658
581,15,52,435.00,credito,2025-04-18 01:32:10.734
582,14,7,177.00,debito,2025-07-30 00:51:46.269
583,20,77,471.00,debito,2025-08-24 09:00:10.595
584,7,47,426.00,debito,2025-02-24 14:46:41.101
585,9,60,103.00,credito,2025-05-06 06:49:28.331
586,3,4,114.00,credito,2025-06-03 08:18:42.790
587,20,93,191.00,pix,2025-01-05 10:40:49.096
588,19,21,258.00,pix,2025-02-25 05:40:30.221
589,3,75,211.00,debito,2025-03-08 04:56:10.789
590,10,20,91.00,pix,2025-04-22 07:46:18.130
591,7,71,430.00,credito,2025-05-28 15:17:25.197
592,16,96,36.00,credito,2025-03-13 03:04:05.295
593,17,30,309.00,debito,2025-07-22 00:01:35.653
594,15,53,354.00,credito,2025-07-05 11:25:47.601
595,2,78,31.00,debito,2025-06-15 22:32:58.283
596,6,64,15.00,credito,2025-04-14 16:26:33.022
597,15,9,405.00,pix,2025-06-08 07:00:33.192
598,9,99,215.00,boleto,2025-07-13 10:40:26.668
599,4,40,206.00,pix,2025-07-30 10:08:44.598
600,18,25,75.00,credito,2025-01-04 00:38:28.321
601,15,90,310.00,pix,2025-07-30 01:21:43.377
602,8,74,204.00,credito,2025-07-06 22:57:45.617
603,7,50,66.00,boleto,2025-02-23 14:08:14.244
604,10,100,337.00,credito,2025-08-10 05:25:59.906
605,20,64,154.00,pix,2025-05-23 20:10:28.401
606,13,100,367.00,boleto,2025-08-01 05:56:11.532
607,16,5,395.00,debito,2025-04-18 16:46:04.214
608,9,16,147.00,pix,2025-03-13 09:22:25.403
609,12,16,312.00,debito,2025-05-13 03:38:48.478
610,13,17,55.00,pix,2025-02-12 22:30:34.510
611,16,7,203.00,debito,2025-01-06 21:53:53.730
612,8,56,496.00,boleto,2025-03-31 07:20:33.786
613,8,78,308.00,debito,2025-01-03 12:06:14.792
614,3,55,188.00,debito,2025-08-24 05:05:16.122
615,5,6,72.00,boleto,2025-02-09 08:14:21.883
616,5,76,169.00,boleto,2025-08-27 03:49:43.906
617,1,69,156.00,debito,2025-05-27 16:30:25.422
618,12,96,272.00,pix,2025-05-16 12:43:16.147
619,18,3,406.00,debito,2025-08-21 12:57:00.311
620,8,99,203.00,credito,2025-05-24 09:00:02.701
621,20,4,103.00,pix,2025-04-04 00:51:38.468
622,9,24,108.00,credito,2025-03-29 14:23:28.605
623,1,80,132.00,debito,2025-03-04 21:44:02.778
624,7,11,260.00,debito,2025-03-26 19:02:10.517
625,4,23,20.00,debito,2025-03-06 21:35:13.543
626,12,57,139.00,credito,2025-07-08 16:08:55.701
627,13,65,182.00,debito,2025-08-19 12:25:26.007
628,13,64,142.00,credito,2025-02-09 16:26:35.590
629,12,8,237.00,debito,2025-08-13 23:51:27.090
630,3,47,289.00,boleto,2025-02-17 14:37:23.424
631,11,40,97.00,boleto,2025-03-06 04:05:50.460
632,6,84,151.00,debito,2025-01-26 13:18:43.517
633,8,46,295.00,boleto,2025-08-10 12:19:31.661
634,8,62,141.00,debito,2025-03-22 02:42:16.982
635,1,12,394.00,pix,2025-05-09 13:46:41.146
636,14,75,73.00,debito,2025-01-08 03:47:40.418
637,19,68,188.00,credito,2025-03-14 02:07:51.984
638,1,47,233.00,debito,2025-01-01 04:04:53.126
639,20,74,498.00,credito,2025-01-14 18:45:55.244
640,7,81,390.00,debito,2025-05-06 22:30:41.403
641,17,20,414.00,credito,2025-05-14 07:39:05.651
642,18,38,177.00,pix,2025-05-07 17:21:33.971
643,2,11,453.00,pix,2025-04-19 21:27:24.882
644,17,49,430.00,credito,2025-01-10 13:02:10.898
645,2,21,316.00,boleto,2025-03-15 00:58:59.640
646,6,2,20.00,boleto,2025-06-30 12:02:53.014
647,11,95,317.00,credito,2025-02-11 13:49:39.754
648,17,42,235.00,debito,2025-07-10 16:57:05.882
649,18,36,463.00,debito,2025-07-28 07:14:57.012
650,17,1,396.00,boleto,2025-06-26 03:58:25.491
651,20,59,237.00,pix,2025-03-18 13:51:41.961
652,3,47,210.00,boleto,2025-06-15 21:19:16.246
653,1,74,99.00,credito,2025-05-23 02:39:29.461
654,6,31,212.00,boleto,2025-06-18 21:50:03.506
655,3,71,102.00,boleto,2025-05-22 04:04:07.444
656,16,89,319.00,credito,2025-03-19 02:15:42.631
657,2,5,85.00,pix,2025-07-20 11:44:13.204
658,14,24,355.00,credito,2025-05-18 09:41:48.561
659,16,62,201.00,pix,2025-07-13 17:11:54.422
660,3,57,103.00,boleto,2025-08-26 07:33:06.611
661,9,41,335.00,boleto,2025-04-06 13:30:25.839
662,17,81,413.00,credito,2025-07-04 07:36:41.087
663,20,77,421.00,debito,2025-08-13 08:34:34.374
664,2,64,475.00,credito,2025-08-10 16:16:59.053
665,12,95,154.00,boleto,2025-03-25 02:30:00.400
666,17,98,488.00,debito,2025-04-12 17:21:13.807
667,8,11,32.00,boleto,2025-04-15 20:32:59.564
668,17,64,7.00,boleto,2025-03-17 03:57:14.342
669,2,21,246.00,pix,2025-08-11 07:17:03.906
670,4,67,441.00,debito,2025-05-04 12:15:54.396
671,10,62,147.00,debito,2025-05-05 17:07:08.907
672,20,14,277.00,credito,2025-08-13 13:58:31.127
673,19,28,412.00,debito,2025-06-10 02:28:00.008
674,16,29,474.00,boleto,2025-07-08 14:01:27.836
675,7,46,288.00,pix,2025-02-01 23:23:07.821
676,3,52,24.00,credito,2025-05-24 12:22:56.677
677,10,76,85.00,credito,2025-07-19 13:19:45.429
678,2,57,42.00,credito,2025-01-19 01:38:29.307
679,5,71,26.00,credito,2025-05-29 15:01:28.228
680,16,37,481.00,pix,2025-07-04 21:25:36.658
681,12,80,229.00,debito,2025-04-26 15:07:06.539
682,15,77,333.00,credito,2025-07-15 08:25:00.605
683,2,55,150.00,credito,2025-05-19 02:17:39.358
684,8,77,357.00,debito,2025-08-28 11:12:12.030
685,2,75,460.00,boleto,2025-06-05 13:56:23.503
686,16,84,478.00,credito,2025-07-27 15:16:17.125
687,1,62,366.00,debito,2025-02-05 23:44:13.529
688,1,95,450.00,credito,2025-05-02 07:20:44.246
689,13,5,118.00,pix,2025-08-06 20:22:28.334
690,10,65,30.00,debito,2025-02-25 13:23:10.601
691,9,41,98.00,credito,2025-02-08 16:52:07.276
692,14,13,140.00,pix,2025-02-19 15:22:08.710
693,19,2,37.00,credito,2025-02-10 10:42:34.767
694,5,98,225.00,credito,2025-07-11 04:19:52.479
695,6,49,40.00,boleto,2025-07-05 12:48:48.319
696,20,10,341.00,debito,2025-02-21 00:30:10.838
697,12,77,164.00,boleto,2025-07-08 05:19:13.081
698,13,21,394.00,debito,2025-03-23 05:42:52.785
699,18,90,195.00,boleto,2025-04-07 15:26:53.488
700,12,11,389.00,pix,2025-01-18 14:05:21.834
701,17,66,204.00,debito,2025-03-23 23:25:48.460
702,6,38,358.00,pix,2025-06-07 20:27:32.222
703,15,95,18.00,pix,2025-07-28 10:20:56.731
704,9,37,104.00,boleto,2025-08-03 04:05:47.199
705,15,90,393.00,pix,2025-07-28 22:40:55.461
706,11,10,428.00,pix,2025-01-10 12:11:10.309
707,11,44,168.00,credito,2025-07-18 02:27:36.321
708,18,47,141.00,boleto,2025-04-24 18:37:09.185
709,20,93,62.00,boleto,2025-03-29 12:17:33.100
710,12,88,477.00,credito,2025-07-07 21:54:46.159
711,1,99,454.00,boleto,2025-08-10 13:33:35.408
712,9,17,431.00,credito,2025-05-15 10:52:36.874
713,18,85,92.00,credito,2025-04-19 15:17:41.061
714,7,39,453.00,pix,2025-03-06 20:09:37.465
715,19,10,279.00,boleto,2025-02-21 03:11:27.470
716,20,41,334.00,credito,2025-07-22 12:40:34.498
717,9,14,58.00,pix,2025-01-19 01:02:44.702
718,14,43,476.00,pix,2025-01-14 02:40:43.018
719,13,76,442.00,credito,2025-05-17 14:54:41.325
720,3,62,365.00,boleto,2025-08-08 07:59:04.593
721,19,5,394.00,boleto,2025-01-24 21:14:22.135
722,7,36,370.00,debito,2025-05-29 01:39:59.569
723,20,3,326.00,credito,2025-01-03 00:00:45.738
724,6,36,240.00,debito,2025-02-09 21:09:00.240
725,19,53,293.00,credito,2025-08-23 01:09:36.176
726,15,14,110.00,credito,2025-08-06 22:10:53.295
727,13,10,468.00,credito,2025-02-19 09:10:37.082
728,4,60,344.00,boleto,2025-04-30 06:20:32.941
729,8,28,382.00,credito,2025-08-07 19:57:57.002
730,6,38,473.00,boleto,2025-01-24 10:58:30.685
731,3,17,396.00,boleto,2025-01-30 07:05:50.645
732,15,58,474.00,debito,2025-06-06 08:11:49.312
733,18,20,384.00,debito,2025-02-21 15:46:58.893
734,11,31,368.00,boleto,2025-02-15 04:02:31.888
735,1,60,369.00,boleto,2025-04-30 10:38:29.631
736,12,34,292.00,debito,2025-03-15 15:09:36.984
737,11,84,22.00,credito,2025-08-21 09:36:49.558
738,3,3,285.00,debito,2025-06-02 03:59:30.063
739,5,48,227.00,boleto,2025-06-28 21:48:25.310
740,13,15,286.00,pix,2025-02-08 20:29:02.638
741,5,65,90.00,credito,2025-04-04 09:27:36.999
742,10,4,35.00,pix,2025-03-09 06:36:04.098
743,16,91,489.00,pix,2025-02-01 05:47:59.556
744,9,3,327.00,credito,2025-04-06 02:57:06.179
745,2,10,303.00,boleto,2025-02-18 14:36:35.818
746,5,36,365.00,boleto,2025-01-02 19:05:26.125
747,10,59,356.00,boleto,2025-03-20 08:35:52.651
748,6,82,164.00,boleto,2025-04-23 17:07:28.012
749,3,58,358.00,boleto,2025-02-23 01:00:22.265
750,12,44,117.00,boleto,2025-06-25 19:07:51.969
751,3,9,101.00,boleto,2025-05-16 15:28:22.270
752,11,75,345.00,credito,2025-01-11 02:40:03.774
753,17,5,401.00,debito,2025-01-15 21:14:19.917
754,13,65,148.00,boleto,2025-04-09 12:35:52.900
755,12,84,230.00,pix,2025-03-28 19:47:50.082
756,17,79,133.00,boleto,2025-04-28 07:34:04.975
757,9,81,23.00,credito,2025-07-15 23:49:06.820
758,4,99,171.00,pix,2025-05-09 07:58:29.845
759,19,63,132.00,debito,2025-07-15 14:05:06.402
760,14,2,197.00,debito,2025-01-25 20:51:34.139
761,14,51,338.00,pix,2025-01-19 21:49:20.974
762,5,29,463.00,pix,2025-04-14 08:47:49.157
763,3,16,348.00,boleto,2025-02-11 07:48:08.082
764,11,59,450.00,debito,2025-06-19 11:48:58.303
765,16,78,371.00,pix,2025-01-19 22:36:44.105
766,2,39,435.00,debito,2025-02-24 01:15:25.737
767,16,24,264.00,credito,2025-04-10 06:35:03.273
768,5,45,153.00,pix,2025-08-03 16:30:49.619
769,17,85,374.00,credito,2025-04-04 00:20:11.936
770,12,16,3.00,debito,2025-07-14 07:51:31.742
771,15,79,404.00,boleto,2025-06-01 04:22:53.331
772,12,68,147.00,debito,2025-04-02 04:56:36.339
773,1,47,17.00,boleto,2025-03-23 12:34:29.330
774,5,32,119.00,credito,2025-07-18 12:37:22.211
775,12,10,408.00,credito,2025-04-04 01:45:09.278
776,4,80,310.00,credito,2025-01-24 17:42:05.797
777,5,30,73.00,boleto,2025-03-31 06:21:31.084
778,6,30,209.00,credito,2025-05-08 14:00:59.837
779,20,22,351.00,pix,2025-08-26 07:49:06.407
780,2,42,129.00,debito,2025-06-30 14:28:46.015
781,17,34,79.00,debito,2025-04-21 18:03:39.310
782,17,67,387.00,boleto,2025-06-15 09:27:09.316
783,10,84,161.00,pix,2025-01-08 09:44:08.568
784,12,51,311.00,debito,2025-07-26 03:49:50.685
785,19,77,156.00,credito,2025-01-03 21:23:24.838
786,13,52,363.00,boleto,2025-08-28 03:11:19.426
787,9,26,252.00,boleto,2025-05-27 22:03:52.689
788,17,68,230.00,credito,2025-02-08 06:37:32.787
789,5,27,230.00,boleto,2025-06-13 02:52:09.945
790,4,76,450.00,credito,2025-01-23 04:14:16.662
791,17,44,99.00,debito,2025-08-07 08:27:23.631
792,12,58,303.00,credito,2025-01-22 17:02:14.650
793,6,54,32.00,boleto,2025-02-17 05:36:09.245
794,16,14,283.00,credito,2025-02-15 01:57:20.512
795,11,66,319.00,credito,2025-01-06 06:07:26.120
796,20,68,312.00,credito,2025-01-23 10:48:36.769
797,2,4,82.00,boleto,2025-01-23 00:46:53.275
798,9,44,40.00,credito,2025-05-13 20:38:33.825
799,7,90,134.00,boleto,2025-05-01 11:07:37.759
800,11,82,438.00,pix,2025-06-06 10:05:06.333
801,13,51,381.00,credito,2025-04-13 10:28:52.953
802,11,61,127.00,pix,2025-01-01 11:00:31.504
803,4,9,86.00,debito,2025-05-09 22:11:12.150
804,11,89,233.00,credito,2025-07-06 22:57:39.362
805,12,83,13.00,pix,2025-06-08 15:39:44.436
806,7,61,424.00,credito,2025-07-28 22:03:03.774
807,14,16,109.00,credito,2025-02-01 06:30:39.263
808,10,38,411.00,boleto,2025-06-27 18:44:23.157
809,7,5,161.00,credito,2025-05-25 10:12:32.411
810,2,43,114.00,boleto,2025-07-01 03:55:27.935
811,8,7,94.00,pix,2025-05-19 04:42:06.103
812,1,81,52.00,debito,2025-05-22 03:32:50.974
813,20,85,207.00,debito,2025-02-16 17:12:23.614
814,12,67,2.00,credito,2025-01-07 10:14:42.505
815,15,54,341.00,credito,2025-06-09 02:15:44.216
816,15,98,452.00,credito,2025-06-03 12:42:06.523
817,1,34,396.00,pix,2025-02-02 02:21:21.254
818,15,72,428.00,credito,2025-06-01 00:11:35.451
819,16,69,49.00,debito,2025-06-16 23:30:15.075
820,19,10,283.00,debito,2025-01-22 15:34:20.638
821,16,71,320.00,pix,2025-05-21 08:44:09.864
822,17,55,137.00,debito,2025-01-18 11:18:12.611
823,12,89,69.00,debito,2025-04-04 12:09:58.875
824,8,59,314.00,pix,2025-06-29 04:49:14.286
825,20,33,313.00,boleto,2025-01-13 16:45:06.665
826,1,27,352.00,credito,2025-02-20 00:28:23.037
827,12,50,407.00,pix,2025-07-19 14:58:10.202
828,6,77,210.00,pix,2025-05-30 12:37:00.160
829,18,55,195.00,pix,2025-07-06 17:39:43.020
830,5,88,229.00,pix,2025-05-02 14:35:37.310
831,3,14,160.00,boleto,2025-03-29 10:41:29.217
832,13,29,219.00,debito,2025-06-23 05:05:49.053
833,18,37,39.00,credito,2025-07-11 19:47:31.917
834,15,26,446.00,debito,2025-01-26 11:12:51.461
835,6,82,169.00,credito,2025-06-25 20:11:09.644
836,18,2,372.00,pix,2025-08-02 15:52:10.118
837,18,91,76.00,pix,2025-08-14 01:54:55.035
838,20,19,350.00,credito,2025-06-28 06:39:31.970
839,7,58,497.00,boleto,2025-06-16 16:17:05.166
840,10,19,449.00,credito,2025-07-07 08:58:42.805
841,10,60,48.00,credito,2025-01-08 18:07:53.450
842,5,48,230.00,pix,2025-06-20 21:47:58.902
843,4,94,255.00,boleto,2025-08-11 16:46:11.760
844,8,59,63.00,credito,2025-07-23 11:37:44.613
845,11,13,208.00,boleto,2025-03-20 14:11:29.395
846,3,3,307.00,pix,2025-02-25 07:03:59.554
847,11,13,204.00,boleto,2025-01-21 01:43:05.824
848,1,69,315.00,credito,2025-02-16 19:48:44.566
849,8,61,457.00,boleto,2025-08-12 00:33:43.095
850,7,92,106.00,debito,2025-04-25 21:31:55.303
851,14,65,80.00,boleto,2025-05-09 01:25:02.566
852,16,13,344.00,debito,2025-07-19 22:08:37.355
853,15,62,345.00,debito,2025-02-07 08:10:26.353
854,7,25,350.00,pix,2025-08-12 05:13:33.200
855,11,87,455.00,pix,2025-08-13 01:55:30.491
856,3,11,76.00,pix,2025-02-20 06:05:33.209
857,16,69,435.00,debito,2025-07-26 19:15:00.095
858,17,58,239.00,debito,2025-03-17 05:01:30.232
859,15,5,430.00,debito,2025-03-20 09:13:18.744
860,6,90,231.00,pix,2025-04-28 03:06:00.611
861,9,82,43.00,boleto,2025-06-09 04:49:22.313
862,19,83,67.00,boleto,2025-05-06 12:12:25.937
863,20,66,430.00,pix,2025-01-05 05:14:05.270
864,15,27,322.00,boleto,2025-03-14 15:45:24.281
865,7,38,283.00,debito,2025-06-29 19:17:41.514
866,5,45,294.00,credito,2025-02-17 04:13:54.422
867,17,91,230.00,boleto,2025-05-18 05:58:14.082
868,17,2,300.00,pix,2025-07-24 03:15:02.091
869,9,56,497.00,credito,2025-01-31 21:26:24.242
870,5,60,199.00,debito,2025-04-14 20:33:52.072
871,19,38,42.00,credito,2025-08-25 18:54:09.390
872,9,54,345.00,credito,2025-04-10 21:07:08.284
873,11,21,415.00,boleto,2025-06-20 23:51:56.550
874,9,64,337.00,pix,2025-05-13 19:17:06.088
875,10,29,187.00,boleto,2025-06-22 23:09:09.399
876,5,55,169.00,boleto,2025-07-01 06:40:34.670
877,2,60,161.00,boleto,2025-08-22 16:57:57.667
878,7,8,347.00,credito,2025-02-12 05:15:43.034
879,3,92,162.00,credito,2025-06-08 19:00:52.580
880,7,35,176.00,debito,2025-07-12 04:33:07.870
881,2,45,161.00,boleto,2025-02-28 09:22:45.712
882,10,93,490.00,boleto,2025-03-06 22:33:29.654
883,3,24,485.00,debito,2025-04-29 07:30:55.205
884,10,46,227.00,boleto,2025-03-30 22:59:32.842
885,13,62,331.00,credito,2025-03-07 13:26:33.125
886,13,61,228.00,pix,2025-04-27 20:33:25.029
887,8,57,334.00,credito,2025-01-15 02:45:23.932
888,2,63,41.00,boleto,2025-06-25 20:48:05.327
889,11,91,410.00,debito,2025-04-03 18:20:00.639
890,9,70,297.00,credito,2025-05-28 10:02:34.216
891,9,82,115.00,pix,2025-05-10 17:07:22.055
892,10,27,88.00,boleto,2025-06-18 00:12:09.850
893,16,41,360.00,debito,2025-01-12 16:53:56.354
894,1,7,93.00,pix,2025-01-13 08:00:33.631
895,19,37,167.00,credito,2025-06-03 12:33:17.395
896,7,36,220.00,debito,2025-03-23 01:25:24.455
897,13,77,460.00,pix,2025-03-03 19:09:40.049
898,11,32,488.00,debito,2025-05-16 19:31:22.138
899,13,29,483.00,credito,2025-06-22 02:16:16.782
900,11,69,37.00,debito,2025-05-14 22:02:56.074
901,8,6,251.00,boleto,2025-08-20 01:36:21.229
902,1,11,422.00,pix,2025-06-18 10:22:59.355
903,20,36,295.00,credito,2025-01-03 00:53:21.634
904,20,87,107.00,debito,2025-04-06 15:27:20.055
905,19,67,355.00,boleto,2025-03-17 10:59:58.213
906,8,96,443.00,pix,2025-08-11 19:58:11.501
907,4,20,459.00,pix,2025-08-19 16:00:34.323
908,10,29,146.00,debito,2025-06-01 00:26:41.674
909,11,95,376.00,debito,2025-02-12 01:33:23.122
910,14,19,147.00,pix,2025-08-06 16:16:56.096
911,10,13,150.00,debito,2025-04-20 21:49:41.671
912,10,60,321.00,debito,2025-08-20 00:22:26.093
913,15,30,394.00,debito,2025-01-25 01:59:44.963
914,19,16,184.00,boleto,2025-03-06 07:50:26.201
915,20,80,433.00,credito,2025-06-14 21:24:33.170
916,12,32,12.00,pix,2025-04-17 00:13:05.349
917,16,38,159.00,credito,2025-02-20 20:59:28.230
918,6,73,485.00,boleto,2025-01-04 07:36:47.463
919,2,93,282.00,debito,2025-02-27 13:54:18.681
920,20,80,27.00,debito,2025-01-25 13:10:44.160
921,19,58,377.00,debito,2025-01-03 05:48:05.081
922,2,56,247.00,credito,2025-04-12 15:52:52.867
923,17,94,401.00,pix,2025-07-10 15:47:32.244
924,10,46,353.00,debito,2025-03-06 22:15:48.298
925,14,49,363.00,pix,2025-05-08 06:29:03.531
926,14,58,112.00,pix,2025-07-25 07:45:11.875
927,16,50,373.00,pix,2025-03-06 01:23:16.377
928,5,10,372.00,debito,2025-03-28 21:28:11.783
929,20,62,397.00,debito,2025-05-19 20:01:28.188
930,13,60,2.00,boleto,2025-08-18 18:46:45.905
931,4,14,339.00,credito,2025-05-07 21:24:18.674
932,1,28,492.00,credito,2025-04-15 15:36:00.422
933,20,95,324.00,debito,2025-03-05 14:54:51.137
934,1,96,65.00,debito,2025-03-05 07:05:18.819
935,12,39,442.00,debito,2025-07-26 19:58:08.723
936,16,1,360.00,boleto,2025-08-03 14:23:42.574
937,4,42,360.00,credito,2025-07-27 00:10:16.659
938,7,94,151.00,pix,2025-06-20 16:32:20.038
939,1,15,210.00,debito,2025-05-04 06:48:26.184
940,14,77,499.00,boleto,2025-05-07 08:43:30.197
941,7,100,36.00,debito,2025-03-18 00:02:10.480
942,5,84,476.00,boleto,2025-08-28 11:49:25.910
943,19,5,190.00,pix,2025-07-16 10:32:21.260
944,16,93,186.00,debito,2025-05-11 03:57:54.282
945,13,12,205.00,boleto,2025-06-12 22:31:04.692
946,2,23,177.00,credito,2025-07-05 22:01:51.524
947,8,80,358.00,credito,2025-07-01 15:18:47.065
948,16,84,85.00,boleto,2025-03-18 07:14:24.951
949,10,72,141.00,pix,2025-04-01 18:52:15.658
950,18,49,7.00,debito,2025-08-25 21:46:03.750
951,11,73,416.00,debito,2025-05-10 19:15:46.126
952,18,80,51.00,credito,2025-06-15 09:19:23.301
953,13,34,360.00,debito,2025-05-31 17:01:11.520
954,18,50,414.00,credito,2025-04-09 05:55:28.709
955,10,5,471.00,credito,2025-07-26 23:47:02.531
956,11,29,315.00,credito,2025-01-08 12:00:41.891
957,20,78,349.00,debito,2025-06-22 10:26:18.373
958,7,62,383.00,boleto,2025-02-26 03:39:12.653
959,4,17,358.00,debito,2025-08-16 10:40:09.776
960,1,60,91.00,credito,2025-04-17 04:01:47.172
961,2,44,174.00,pix,2025-01-10 23:24:09.812
962,1,90,135.00,boleto,2025-08-08 18:50:30.862
963,1,45,384.00,credito,2025-07-22 03:56:58.367
